matrix,nnz,rows,cols,sym,type,range,empty-rows,avg-nz-row,min-nz-row,max-nz-row,ent-base-singles,ent-base-doubles,ent-base-prc,ent-singles,ent-doubles,ent-prc,row-singles,row-doubles,row-prc,fp64-rt,fp32(64)-rt,ent-base-rt,ent-split-rt,row-split-rt,row-comp-rt,row-dual-rt,fp32(64)-spup,ent-base-spup,ent-split-spup,row-split-spup,row-comp-spup,row-dual-spup,fp64-relerr,fp32(64)-relerr,ent-base-relerr,ent-split-relerr,row-split-relerr,row-comp-relerr,row-dual-relerr,fp32(32)-rt,fp32(32)-spup,fp32(32)-relerr
Ga3As3H12,5970947,61349,61349,1,r,2.0,0,97.327536,15,1622,4726170,1244777,79.15299999999999,5288568,682379,88.57199999999999,2356824,3614123,39.472,94.041924,69.532867,80.900764,78.742691,87.831841,87.535362,88.965469,1.352482,1.162436,1.194294,1.070704,1.074331,1.057061,0.0,4.45912e-08,1.63149e-09,4.11169e-09,9.26406e-09,9.26406e-09,9.26406e-09,66.937469,1.404922,8.08106e-08
TSOPF_FS_b300_c2,8767466,56814,56814,1,r,2.0,0,154.318759,1,27742,7651283,1116183,87.26899999999999,7813314,954152,89.117,4813212,3954254,54.899,235.225113,191.839172,198.115494,195.513565,214.289795,215.290176,210.145279,1.226158,1.187313,1.203114,1.097696,1.092596,1.119345,0.0,4.26908e-08,7.6236e-13,4.91606e-12,1.30158e-08,1.30158e-08,1.30158e-08,187.649734,1.253533,5.944e-08
ASIC_680k,3871773,682862,682862,0,r,2.0,0,5.66992,1,395259,3430531,441242,88.604,3579355,292418,92.447,3871655,118,99.997,7728.396484,7476.345215,7981.916504,7994.054199,7509.971191,7846.294922,7830.881836,1.033713,0.968238,0.966768,1.029085,0.984974,0.986913,0.0,3.49379e-08,2.56643e-13,4.75628e-12,1.36751e-08,1.36751e-08,1.36751e-08,7457.919922,1.036267,3.57009e-08
ASIC_680ks,2329176,682712,682712,0,r,2.0,0,3.411652,1,210,1888552,440624,81.082,2036991,292185,87.455,2329086,90,99.996,83.961823,68.778175,89.816605,87.060257,68.010399,68.026207,70.519295,1.220763,0.934814,0.96441,1.234544,1.234257,1.190622,0.0,5.38714e-08,2.62185e-13,4.86569e-12,1.40144e-08,1.40144e-08,1.40144e-08,64.72464,1.297216,4.82441e-08
Hamrle3,5514242,1447360,1447360,0,r,2.0,0,3.809862,2,6,2018884,3495358,36.612,5381602,132640,97.595,5182642,331600,93.986,164.505722,127.11293,174.931198,138.574783,131.692703,130.667419,140.22023,1.29417,0.940402,1.187126,1.249164,1.258965,1.173195,0.0,3.9645e-08,2.93145e-09,1.69761e-08,1.60693e-08,1.60693e-08,1.60693e-08,113.557953,1.44865,5.54865e-08
Raj1,1302464,263743,263743,0,r,2.0,0,4.938383,1,40468,926605,375859,71.14200000000001,997131,305333,76.557,822359,480105,63.139,755.079468,654.216309,768.351685,749.77655,832.653931,839.87854,736.412292,1.154174,0.982726,1.007073,0.906835,0.899034,1.025349,0.0,1.99042e-08,7.05277e-11,1.23461e-10,1.6311e-08,1.6311e-08,1.6311e-08,620.884277,1.216136,2.76117e-08
juba40k,144945,40337,40337,0,r,2.0,0,3.593351,1,34,20707,124238,14.285999999999998,63940,81005,44.113,55591,89354,38.353,4.805504,4.699776,5.117696,5.322176,4.852,4.85216,4.95984,1.022496,0.938998,0.902921,0.990417,0.990384,0.968883,0.0,1.66085e-08,1.24807e-18,9.54633e-17,1.66085e-08,1.66085e-08,1.66085e-08,4.571392,1.051212,1.66078e-08
FullChip,26621990,2987012,2987012,0,r,2.0,0,8.912582,1,2312481,26620995,995,99.996,26621446,544,99.998,26621400,590,99.998,24467.859375,24027.042969,24907.273438,24862.703125,25288.759766,24773.541016,25068.857422,1.018347,0.982358,0.984119,0.967539,0.987661,0.976026,0.0,1.67901e-08,1.50886e-11,5.85749e-11,1.67152e-08,1.67152e-08,1.67152e-08,23382.236328,1.046429,8.74253e-08
LargeRegFile,4944201,2111154,801374,0,r,2.0,0,2.341942,1,4,218624,4725577,4.422000000000001,4397641,546560,88.945,4288329,655872,86.735,155.366943,138.409882,179.500259,175.987228,144.049316,147.422684,194.173019,1.122513,0.865553,0.882831,1.078568,1.053888,0.800147,0.0,2.03306e-08,1.7231e-09,1.4205e-08,1.68467e-08,1.68467e-08,1.68467e-08,120.038467,1.29431,3.99592e-08
3D_51448_3D,1056610,51448,51448,0,r,2.0,0,20.537436,12,5671,1047942,8668,99.18,1056558,52,99.995,1056610,0,100.0,58.157921,51.152065,55.776577,54.436417,53.023201,52.586975,53.374146,1.136961,1.042694,1.068364,1.096839,1.105938,1.089627,0.0,1.73995e-08,2.56361e-09,7.1694e-09,1.73995e-08,1.73995e-08,1.73995e-08,48.472385,1.199816,2.29456e-08
c-62ghs,559343,41731,41731,1,r,2.0,0,13.403537,2,5060,454224,105119,81.207,537443,21900,96.085,455610,103733,81.45400000000001,54.760223,35.038078,37.662174,36.696735,35.873089,36.536385,49.585632,1.562877,1.453985,1.492237,1.526499,1.498786,1.104357,0.0,1.81542e-08,1.32623e-10,2.2612e-10,1.81494e-08,1.81494e-08,1.81494e-08,33.201569,1.649326,3.81068e-08
laminar_duct3D,3833077,67173,67173,0,r,2.0,0,57.062763,1,89,3722315,110762,97.11,3795710,37367,99.02499999999999,3167569,665508,82.638,67.035934,53.629631,59.724991,58.342304,57.300575,57.096642,57.165249,1.249979,1.12241,1.149011,1.1699,1.174078,1.172669,0.0,4.52714e-08,1.29262e-08,2.04553e-08,1.82992e-08,1.82992e-08,1.82992e-08,50.568096,1.325657,8.03786e-08
cond-mat-2005,351386,40421,40421,1,r,2.0,844,8.693155,0,278,303328,48058,86.32300000000001,335386,16000,95.447,270592,80794,77.007,10.55296,10.557312,10.793888,10.686624,11.20816,11.149504,10.5336,0.999588,0.977679,0.987492,0.941543,0.946496,1.001838,0.0,4.10644e-08,1.1905e-08,1.83099e-08,2.22306e-08,2.22306e-08,2.22306e-08,10.31248,1.023319,6.73166e-08
